768	3071	3583	768	3010	3261
1024	3071	3583	1024	3010	3261
1280	3071	3583	1280	3010	3261
1536	3071	3583	1536	3010	3261
1792	3071	3583	1792	3010	3261
2048	3071	3583	2048	3010	3261
2303	3071	3583	2303	3010	3261
2559	3071	3583	2559	3010	3261
2815	3071	3583	2815	3010	3261
3071	3071	3583	3071	3010	3261
3327	3071	3583	3327	3010	3261
3583	3071	3583	3583	3010	3261
3839	3071	3583	3839	3010	3261
4095	3071	3583	4095	3010	3261
0	3327	3583	0	3260	3261
256	3327	3583	256	3260	3261
512	3327	3583	512	3260	3261
768	3327	3583	768	3260	3261
1024	3327	3583	1024	3260	3261
1280	3327	3583	1280	3260	3261
1536	3327	3583	1536	3260	3261
1792	3327	3583	1792	3260	3261
2048	3327	3583	2048	3260	3261
2303	3327	3583	2303	3260	3261
2559	3327	3583	2559	3260	3261
2815	3327	3583	2815	3260	3261
3071	3327	3583	3071	3260	3261
3327	3327	3583	3327	3260	3261
3583	3327	3583	3583	3260	3261
3839	3327	3583	3839	3260	3261
4095	3327	3583	4095	3260	3261
0	3583	3583	0	3511	3261
256	3583	3583	256	3511	3261
512	3583	3583	512	3511	3261
768	3583	3583	768	3511	3261
1024	3583	3583	1024	3511	3261
1280	3583	3583	1280	3511	3261
1536	3583	3583	1536	3511	3261
1792	3583	3583	1792	3511	3261
2048	3583	3583	2048	3511	3261
2303	3583	3583	2303	3511	3261
2559	3583	3583	2559	3511	3261
2815	3583	3583	2815	3511	3261
3071	3583	3583	3071	3511	3261
3327	3583	3583	3327	3511	3261
3583	3583	3583	3583	3511	3261
3839	3583	3583	3839	3511	3261
4095	3583	3583	4095	3537	3284
0	3839	3583	0	3762	3261
256	3839	3583	256	3762	3261
512	3839	3583	512	3762	3261
768	3839	3583	768	3762	3261
1024	3839	3583	1024	3762	3261
1280	3839	3583	1280	3762	3261
1536	3839	3583	1536	3762	3261
1792	3839	3583	1792	3762	3261
2048	3839	3583	2048	3762	3261
2303	3839	3583	2303	3762	3261
2559	3839	3583	2559	3762	3261
2815	3839	3583	2815	3762	3261
3071	3839	3583	3071	3762	3261
3327	3839	3583	3327	3762	3261
3583	3839	3583	3583	3762	3261
3839	3839	3583	3839	3762	3261
4095	3839	3583	4095	3775	3284
0	4095	3583	0	4013	3261
256	4095	3583	256	4013	3261
512	4095	3583	512	4013	3261
768	4095	3583	768	4013	3261
1024	4095	3583	1024	4013	3261
1280	4095	3583	1280	4013	3261
1536	4095	3583	1536	4013	3261
1792	4095	3583	1792	4013	3261
2048	4095	3583	2048	4013	3261
2303	4095	3583	2303	4013	3261
2559	4095	3583	2559	4013	3261
2815	4095	3583	2815	4013	3261
3071	4095	3583	3071	4013	3261
3327	4095	3583	3327	4013	3261
3583	4095	3583	3583	4013	3261
3839	4095	3583	3839	4013	3261
4095	4095	3583	4095	4013	3261
0	0	3839	0	0	3493
256	0	3839	256	0	3493
512	0	3839	512	0	3493
768	0	3839	768	0	3493
1024	0	3839	1024	0	3493
1280	0	3839	1280	0	3493
1536	0	3839	1536	0	3493
1792	0	3839	1792	0	3493
2048	0	3839	2048	0	3493
2303	0	3839	2303	0	3493
2559	0	3839	2559	0	3493
2815	0	3839	2815	0	3493
3071	0	3839	3071	0	3493
3327	0	3839	3327	0	3493
3583	0	3839	3583	0	3493
3839	0	3839	3839	0	3493
4095	0	3839	4095	0	3493
0	256	3839	0	251	3493
256	256	3839	256	251	3493
512	256	3839	512	251	3493
768	256	3839	768	251	3493
1024	256	3839	1024	251	3493
1280	256	3839	1280	251	3493
1536	256	3839	1536	251	3493
1792	256	3839	1792	251	3493
2048	256	3839	2048	251	3493
2303	256	3839	2303	251	3493
2559	256	3839	2559	251	3493
2815	256	3839	2815	251	3493
3071	256	3839	3071	251	3493
3327	256	3839	3327	251	3493
3583	256	3839	3583	251	3493
3839	256	3839	3839	251	3493
4095	256	3839	4095	251	3493
0	512	3839	0	502	3493
256	512	3839	256	502	3493
512	512	3839	512	502	3493
768	512	3839	768	502	3493
1024	512	3839	1024	502	3493
1280	512	3839	1280	502	3493
1536	512	3839	1536	502	3493
1792	512	3839	1792	502	3493
2048	512	3839	2048	502	3493
2303	512	3839	2303	502	3493
2559	512	3839	2559	502	3493
2815	512	3839	2815	502	3493
3071	512	3839	3071	502	3493
3327	512	3839	3327	502	3493
3583	512	3839	3583	502	3493
3839	512	3839	3839	502	3493
4095	512	3839	4095	502	3493
0	768	3839	0	753	3493
256	768	3839	256	753	3493
512	768	3839	512	753	3493
768	768	3839	768	753	3493
1024	768	3839	1024	753	3493
1280	768	3839	1280	753	3493
1536	768	3839	1536	753	3493
1792	768	3839	1792	753	3493
2048	768	3839	2048	753	3493
2303	768	3839	2303	753	3493
2559	768	3839	2559	753	3493
2815	768	3839	2815	753	3493
3071	768	3839	3071	753	3493
3327	768	3839	3327	753	3493
3583	768	3839	3583	753	3493
3839	768	3839	3839	753	3493
4095	768	3839	4095	753	3493
0	1024	3839	0	1004	3493
256	1024	3839	256	1004	3493
512	1024	3839	512	1004	3493
768	1024	3839	768	1004	3493
1024	1024	3839	1024	1004	3493
1280	1024	3839	1280	1004	3493
1536	1024	3839	1536	1004	3493
1792	1024	3839	1792	1004	3493
2048	1024	3839	2048	1004	3493
2303	1024	3839	2303	1004	3493
2559	1024	3839	2559	1004	3493
2815	1024	3839	2815	1004	3493
3071	1024	3839	3071	1004	3493
3327	1024	3839	3327	1004	3493
3583	1024	3839	3583	1004	3493
3839	1024	3839	3839	1004	3493
4095	1024	3839	4095	1004	3493
0	1280	3839	0	1254	3493
256	1280	3839	256	1254	3493
512	1280	3839	512	1254	3493
768	1280	3839	768	1254	3493
1024	1280	3839	1024	1254	3493
1280	1280	3839	1280	1254	3493
1536	1280	3839	1536	1254	3493
1792	1280	3839	1792	1254	3493
2048	1280	3839	2048	1254	3493
2303	1280	3839	2303	1254	3493
2559	1280	3839	2559	1254	3493
2815	1280	3839	2815	1254	3493
3071	1280	3839	3071	1254	3493
3327	1280	3839	3327	1254	3493
3583	1280	3839	3583	1254	3493
3839	1280	3839	3839	1254	3493
4095	1280	3839	4095	1254	3493
0	1536	3839	0	1505	3493
256	1536	3839	256	1505	3493
512	1536	3839	512	1505	3493
768	1536	3839	768	1505	3493
1024	1536	3839	1024	1505	3493
1280	1536	3839	1280	1505	3493
1536	1536	3839	1536	1505	3493
1792	1536	3839	1792	1505	3493
2048	1536	3839	2048	1505	3493
2303	1536	3839	2303	1505	3493
2559	1536	3839	2559	1505	3493
2815	1536	3839	2815	1505	3493
3071	1536	3839	3071	1505	3493
3327	1536	3839	3327	1505	3493
3583	1536	3839	3583	1505	3493
3839	1536	3839	3839	1505	3493
4095	1536	3839	4095	1505	3493
0	1792	3839	0	1756	3493
256	1792	3839	256	1756	3493
512	1792	3839	512	1756	3493
768	1792	3839	768	1756	3493
1024	1792	3839	1024	1756	3493
1280	1792	3839	1280	1756	3493
1536	1792	3839	1536	1756	3493
1792	1792	3839	1792	1756	3493
2048	1792	3839	2048	1756	3493
2303	1792	3839	2303	1756	3493
2559	1792	3839	2559	1756	3493
2815	1792	3839	2815	1756	3493
3071	1792	3839	3071	1756	3493
3327	1792	3839	3327	1756	3493
3583	1792	3839	3583	1756	3493
3839	1792	3839	3839	1756	3493
4095	1792	3839	4095	1756	3493
0	2048	3839	0	2007	3493
256	2048	3839	256	2007	3493
512	2048	3839	512	2007	3493
768	2048	3839	768	2007	3493
1024	2048	3839	1024	2007	3493
1280	2048	3839	1280	2007	3493
1536	2048	3839	1536	2007	3493
1792	2048	3839	1792	2007	3493
2048	2048	3839	2048	2007	3493
2303	2048	3839	2303	2007	3493
2559	2048	3839	2559	2007	3493
2815	2048	3839	2815	2007	3493
3071	2048	3839	3071	2007	3493
3327	2048	3839	3327	2007	3493
3583	2048	3839	3583	2007	3493
3839	2048	3839	3839	2007	3493
4095	2048	3839	4095	2007	3493
0	2303	3839	0	2257	3493
256	2303	3839	256	2257	3493
512	2303	3839	512	2257	3493
768	2303	3839	768	2257	3493
1024	2303	3839	1024	2257	3493
1280	2303	3839	1280	2257	3493
1536	2303	3839	1536	2257	3493
1792	2303	3839	1792	2257	3493
2048	2303	3839	2048	2257	3493
2303	2303	3839	2303	2257	3493
2559	2303	3839	2559	2257	3493
2815	2303	3839	2815	2257	3493
3071	2303	3839	3071	2257	3493
3327	2303	3839	3327	2257	3493
3583	2303	3839	3583	2257	3493
3839	2303	3839	3839	2257	3493
4095	2303	3839	4095	2257	3493
0	2559	3839	0	2508	3493
256	2559	3839	256	2508	3493
512	2559	3839	512	2508	3493
768	2559	3839	768	2508	3493
1024	2559	3839	1024	2508	3493
1280	2559	3839	1280	2508	3493
1536	2559	3839	1536	2508	3493
1792	2559	3839	1792	2508	3493
2048	2559	3839	2048	2508	3493
2303	2559	3839	2303	2508	3493
2559	2559	3839	2559	2508	3493
2815	2559	3839	2815	2508	3493
3071	2559	3839	3071	2508	3493
3327	2559	3839	3327	2508	3493
3583	2559	3839	3583	2508	3493
3839	2559	3839	3839	2508	3493
4095	2559	3839	4095	2508	3493
0	2815	3839	0	2759	3493
256	2815	3839	256	2759	3493
512	2815	3839	512	2759	3493
768	2815	3839	768	2759	3493
1024	2815	3839	1024	2759	3493
1280	2815	3839	1280	2759	3493
1536	2815	3839	1536	2759	3493
1792	2815	3839	1792	2759	3493
2048	2815	3839	2048	2759	3493
2303	2815	3839	2303	2759	3493
2559	2815	3839	2559	2759	3493
2815	2815	3839	2815	2759	3493
3071	2815	3839	3071	2759	3493
3327	2815	3839	3327	2759	3493
3583	2815	3839	3583	2759	3493
3839	2815	3839	3839	2759	3493
4095	2815	3839	4095	2759	3493
0	3071	3839	0	3010	3493
256	3071	3839	256	3010	3493
512	3071	3839	512	3010	3493
768	3071	3839	768	3010	3493
1024	3071	3839	1024	3010	3493
1280	3071	3839	1280	3010	3493
1536	3071	3839	1536	3010	3493
1792	3071	3839	1792	3010	3493
2048	3071	3839	2048	3010	3493
2303	3071	3839	2303	3010	3493
2559	3071	3839	2559	3010	3493
2815	3071	3839	2815	3010	3493
3071	3071	3839	3071	3010	3493
3327	3071	3839	3327	3010	3493
3583	3071	3839	3583	3010	3493
3839	3071	3839	3839	3010	3493
4095	3071	3839	4095	3010	3493
0	3327	3839	0	3260	3493
256	3327	3839	256	3260	3493
512	3327	3839	512	3260	3493
768	3327	3839	768	3260	3493
1024	3327	3839	1024	3260	3493
1280	3327	3839	1280	3260	3493
1536	3327	3839	1536	3260	3493
1792	3327	3839	1792	3260	3493
2048	3327	3839	2048	3260	3493
2303	3327	3839	2303	3260	3493
2559	3327	3839	2559	3260	3493
2815	3327	3839	2815	3260	3493
3071	3327	3839	3071	3260	3493
3327	3327	3839	3327	3260	3493
3583	3327	3839	3583	3260	3493
3839	3327	3839	3839	3260	3493
4095	3327	3839	4095	3260	3493
0	3583	3839	0	3511	3493
256	3583	3839	256	3511	3493
512	3583	3839	512	3511	3493
768	3583	3839	768	3511	3493
1024	3583	3839	1024	3511	3493
1280	3583	3839	1280	3511	3493
1536	3583	3839	1536	3511	3493
1792	3583	3839	1792	3511	3493
2048	3583	3839	2048	3511	3493
2303	3583	3839	2303	3511	3493
2559	3583	3839	2559	3511	3493
2815	3583	3839	2815	3511	3493
3071	3583	3839	3071	3511	3493
3327	3583	3839	3327	3511	3493
3583	3583	3839	3583	3511	3493
3839	3583	3839	3839	3511	3493
4095	3583	3839	4095	3511	3493
0	3839	3839	0	3762	3493
256	3839	3839	256	3762	3493
512	3839	3839	512	3762	3493
768	3839	3839	768	3762	3493
1024	3839	3839	1024	3762	3493
1280	3839	3839	1280	3762	3493
1536	3839	3839	1536	3762	3493
1792	3839	3839	1792	3762	3493
2048	3839	3839	2048	3762	3493
2303	3839	3839	2303	3762	3493
2559	3839	3839	2559	3762	3493
2815	3839	3839	2815	3762	3493
3071	3839	3839	3071	3762	3493
3327	3839	3839	3327	3762	3493
3583	3839	3839	3583	3762	3493
3839	3839	3839	3839	3762	3493
4095	3839	3839	4095	3762	3493
0	4095	3839	0	4013	3493
256	4095	3839	256	4013	3493
512	4095	3839	512	4013	3493
768	4095	3839	768	4013	3493
1024	4095	3839	1024	4013	3493
1280	4095	3839	1280	4013	3493
1536	4095	3839	1536	4013	3493
1792	4095	3839	1792	4013	3493
2048	4095	3839	2048	4013	3493
2303	4095	3839	2303	4013	3493
2559	4095	3839	2559	4013	3493
2815	4095	3839	2815	4013	3493
3071	4095	3839	3071	4013	3493
3327	4095	3839	3327	4013	3493
3583	4095	3839	3583	4013	3493
3839	4095	3839	3839	4013	3493
4095	4095	3839	4095	4013	3493
0	0	4095	0	0	3726
256	0	4095	256	0	3726
512	0	4095	512	0	3726
768	0	4095	768	0	3726
1024	0	4095	1024	0	3726
1280	0	4095	1280	0	3726
1536	0	4095	1536	0	3726
1792	0	4095	1792	0	3726
2048	0	4095	2048	0	3726
2303	0	4095	2303	0	3726
2559	0	4095	2559	0	3726
2815	0	4095	2815	0	3726
3071	0	4095	3071	0	3726
3327	0	4095	3327	0	3726
3583	0	4095	3583	0	3726
3839	0	4095	3839	0	3726
4095	0	4095	4095	0	3726
0	256	4095	0	251	3726
256	256	4095	256	251	3726
512	256	4095	512	251	3726
768	256	4095	768	251	3726
1024	256	4095	1024	251	3726
1280	256	4095	1280	251	3726
1536	256	4095	1536	251	3726
1792	256	4095	1792	251	3726
2048	256	4095	2048	251	3726
2303	256	4095	2303	251	3726
2559	256	4095	2559	251	3726
2815	256	4095	2815	251	3726
3071	256	4095	3071	251	3726
3327	256	4095	3327	251	3726
3583	256	4095	3583	251	3726
3839	256	4095	3839	251	3726
4095	256	4095	4095	251	3726
0	512	4095	0	502	3726
256	512	4095	256	502	3726
512	512	4095	512	502	3726
768	512	4095	768	502	3726
1024	512	4095	1024	502	3726
1280	512	4095	1280	502	3726
1536	512	4095	1536	502	3726
1792	512	4095	1792	502	3726
2048	512	4095	2048	502	3726
2303	512	4095	2303	502	3726
2559	512	4095	2559	502	3726
2815	512	4095	2815	502	3726
3071	512	4095	3071	502	3726
3327	512	4095	3327	502	3726
3583	512	4095	3583	502	3726
3839	512	4095	3839	502	3726
4095	512	4095	4095	502	3726
0	768	4095	0	753	3726
256	768	4095	256	753	3726
512	768	4095	512	753	3726
768	768	4095	768	753	3726
1024	768	4095	1024	753	3726
1280	768	4095	1280	753	3726
1536	768	4095	1536	753	3726
1792	768	4095	1792	753	3726
2048	768	4095	2048	753	3726
2303	768	4095	2303	753	3726
2559	768	4095	2559	753	3726
2815	768	4095	2815	753	3726
3071	768	4095	3071	753	3726
3327	768	4095	3327	753	3726
3583	768	4095	3583	753	3726
3839	768	4095	3839	753	3726
4095	768	4095	4095	753	3726
0	1024	4095	0	1004	3726
256	1024	4095	256	1004	3726
512	1024	4095	512	1004	3726
768	1024	4095	768	1004	3726
1024	1024	4095	1024	1004	3726
1280	1024	4095	1280	1004	3726
1536	1024	4095	1536	1004	3726
1792	1024	4095	1792	1004	3726
2048	1024	4095	2048	1004	3726
2303	1024	4095	2303	1004	3726
2559	1024	4095	2559	1004	3726
2815	1024	4095	2815	1004	3726
3071	1024	4095	3071	1004	3726
3327	1024	4095	3327	1004	3726
3583	1024	4095	3583	1004	3726
3839	1024	4095	3839	1004	3726
4095	1024	4095	4095	1004	3726
0	1280	4095	0	1254	3726
256	1280	4095	256	1254	3726
512	1280	4095	512	1254	3726
768	1280	4095	768	1254	3726
1024	1280	4095	1024	1254	3726
1280	1280	4095	1280	1254	3726
1536	1280	4095	1536	1254	3726
1792	1280	4095	1792	1254	3726
2048	1280	4095	2048	1254	3726
2303	1280	4095	2303	1254	3726
2559	1280	4095	2559	1254	3726
2815	1280	4095	2815	1254	3726
3071	1280	4095	3071	1254	3726
3327	1280	4095	3327	1254	3726
3583	1280	4095	3583	1254	3726
3839	1280	4095	3839	1254	3726
4095	1280	4095	4095	1254	3726
0	1536	4095	0	1505	3726
256	1536	4095	256	1505	3726
512	1536	4095	512	1505	3726
768	1536	4095	768	1505	3726
1024	1536	4095	1024	1505	3726
1280	1536	4095	1280	1505	3726
1536	1536	4095	1536	1505	3726
1792	1536	4095	1792	1505	3726
2048	1536	4095	2048	1505	3726
2303	1536	4095	2303	1505	3726
2559	1536	4095	2559	1505	3726
2815	1536	4095	2815	1505	3726
3071	1536	4095	3071	1505	3726
3327	1536	4095	3327	1505	3726
3583	1536	4095	3583	1505	3726
3839	1536	4095	3839	1505	3726
4095	1536	4095	4095	1505	3726
0	1792	4095	0	1756	3726
256	1792	4095	256	1756	3726
512	1792	4095	512	1756	3726
768	1792	4095	768	1756	3726
1024	1792	4095	1024	1756	3726
1280	1792	4095	1280	1756	3726
1536	1792	4095	1536	1756	3726
1792	1792	4095	1792	1756	3726
2048	1792	4095	2048	1756	3726
2303	1792	4095	2303	1756	3726
2559	1792	4095	2559	1756	3726
2815	1792	4095	2815	1756	3726
3071	1792	4095	3071	1756	3726
3327	1792	4095	3327	1756	3726
3583	1792	4095	3583	1756	3726
3839	1792	4095	3839	1756	3726
4095	1792	4095	4095	1756	3726
0	2048	4095	0	2007	3726
256	2048	4095	256	2007	3726
512	2048	4095	512	2007	3726
768	2048	4095	768	2007	3726
1024	2048	4095	1024	2007	3726
1280	2048	4095	1280	2007	3726
1536	2048	4095	1536	2007	3726
1792	2048	4095	1792	2007	3726
2048	2048	4095	2048	2007	3726
2303	2048	4095	2303	2007	3726
2559	2048	4095	2559	2007	3726
2815	2048	4095	2815	2007	3726
3071	2048	4095	3071	2007	3726
3327	2048	4095	3327	2007	3726
3583	2048	4095	3583	2007	3726
3839	2048	4095	3839	2007	3726
4095	2048	4095	4095	2007	3726
0	2303	4095	0	2257	3726
256	2303	4095	256	2257	3726
512	2303	4095	512	2257	3726
768	2303	4095	768	2257	3726
1024	2303	4095	1024	2257	3726
1280	2303	4095	1280	2257	3726
1536	2303	4095	1536	2257	3726
1792	2303	4095	1792	2257	3726
2048	2303	4095	2048	2257	3726
2303	2303	4095	2303	2257	3726
2559	2303	4095	2559	2257	3726
2815	2303	4095	2815	2257	3726
3071	2303	4095	3071	2257	3726
3327	2303	4095	3327	2257	3726
3583	2303	4095	3583	2257	3726
3839	2303	4095	3839	2257	3726
4095	2303	4095	4095	2257	3726
0	2559	4095	0	2508	3726
256	2559	4095	256	2508	3726
512	2559	4095	512	2508	3726
768	2559	4095	768	2508	3726
1024	2559	4095	1024	2508	3726
1280	2559	4095	1280	2508	3726
1536	2559	4095	1536	2508	3726
1792	2559	4095	1792	2508	3726
2048	2559	4095	2048	2508	3726
2303	2559	4095	2303	2508	3726
2559	2559	4095	2559	2508	3726
2815	2559	4095	2815	2508	3726
3071	2559	4095	3071	2508	3726
3327	2559	4095	3327	2508	3726
3583	2559	4095	3583	2508	3726
3839	2559	4095	3839	2508	3726
4095	2559	4095	4095	2508	3726
0	2815	4095	0	2759	3726
256	2815	4095	256	2759	3726
512	2815	4095	512	2759	3726
768	2815	4095	768	2759	3726
1024	2815	4095	1024	2759	3726
1280	2815	4095	1280	2759	3726
1536	2815	4095	1536	2759	3726
1792	2815	4095	1792	2759	3726
2048	2815	4095	2048	2759	3726
2303	2815	4095	2303	2759	3726
2559	2815	4095	2559	2759	3726
2815	2815	4095	2815	2759	3726
3071	2815	4095	3071	2759	3726
3327	2815	4095	3327	2759	3726
3583	2815	4095	3583	2759	3726
3839	2815	4095	3839	2759	3726
4095	2815	4095	4095	2759	3726
0	3071	4095	0	3010	3726
256	3071	4095	256	3010	3726
512	3071	4095	512	3010	3726
768	3071	4095	768	3010	3726
1024	3071	4095	1024	3010	3726
1280	3071	4095	1280	3010	3726
1536	3071	4095	1536	3010	3726
1792	3071	4095	1792	3010	3726
2048	3071	4095	2048	3010	3726
2303	3071	4095	2303	3010	3726
2559	3071	4095	2559	3010	3726
2815	3071	4095	2815	3010	3726
3071	3071	4095	3071	3010	3726
3327	3071	4095	3327	3010	3726
3583	3071	4095	3583	3010	3726
3839	3071	4095	3839	3010	3726
4095	3071	4095	4095	3010	3726
0	3327	4095	0	3260	3726
256	3327	4095	256	3260	3726
512	3327	4095	512	3260	3726
768	3327	4095	768	3260	3726
1024	3327	4095	1024	3260	3726
1280	3327	4095	1280	3260	3726
1536	3327	4095	1536	3260	3726
1792	3327	4095	1792	3260	3726
2048	3327	4095	2048	3260	3726
2303	3327	4095	2303	3260	3726
2559	3327	4095	2559	3260	3726
2815	3327	4095	2815	3260	3726
3071	3327	4095	3071	3260	3726
3327	3327	4095	3327	3260	3726
3583	3327	4095	3583	3260	3726
3839	3327	4095	3839	3260	3726
4095	3327	4095	4095	3260	3726
0	3583	4095	0	3511	3726
256	3583	4095	256	3511	3726
512	3583	4095	512	3511	3726
768	3583	4095	768	3511	3726
1024	3583	4095	1024	3511	3726
1280	3583	4095	1280	3511	3726
1536	3583	4095	1536	3511	3726
1792	3583	4095	1792	3511	3726
2048	3583	4095	2048	3511	3726
2303	3583	4095	2303	3511	3726
2559	3583	4095	2559	3511	3726
2815	3583	4095	2815	3511	3726
3071	3583	4095	3071	3511	3726
3327	3583	4095	3327	3511	3726
3583	3583	4095	3583	3511	3726
3839	3583	4095	3839	3511	3726
4095	3583	4095	4095	3511	3726
0	3839	4095	0	3762	3726
256	3839	4095	256	3762	3726
512	3839	4095	512	3762	3726
768	3839	4095	768	3762	3726
1024	3839	4095	1024	3762	3726
1280	3839	4095	1280	3762	3726
1536	3839	4095	1536	3762	3726
1792	3839	4095	1792	3762	3726
2048	3839	4095	2048	3762	3726
2303	3839	4095	2303	3762	3726
2559	3839	4095	2559	3762	3726
2815	3839	4095	2815	3762	3726
3071	3839	4095	3071	3762	3726
3327	3839	4095	3327	3762	3726
3583	3839	4095	3583	3762	3726
3839	3839	4095	3839	3762	3726
4095	3839	4095	4095	3762	3726
0	4095	4095	0	4013	3726
256	4095	4095	256	4013	3726
512	4095	4095	512	4013	3726
768	4095	4095	768	4013	3726
1024	4095	4095	1024	4013	3726
1280	4095	4095	1280	4013	3726
1536	4095	4095	1536	4013	3726
1792	4095	4095	1792	4013	3726
2048	4095	4095	2048	4013	3726
2303	4095	4095	2303	4013	3726
2559	4095	4095	2559	4013	3726
2815	4095	4095	2815	4013	3726
3071	4095	4095	3071	4013	3726
3327	4095	4095	3327	4013	3726
3583	4095	4095	3583	4013	3726
3839	4095	4095	3839	4013	3726
4095	4095	4095	4095	4013	3726
